189,39.451,1502088972,user_group-3,2.001486,,{'Time_Taken_For_Booking_Slydes': 2.001447916030884}
190,39.704,1502088972,user_group-1,1.463465,,{'Time_Taken_For_Booking_Slydes': 1.4634191989898682}
191,39.751,1502088973,user_group-2,1.241610,,{'Time_Taken_For_Booking_Slydes': 1.2415680885314941}
192,39.801,1502088973,user_group-2,1.069750,,{'Time_Taken_For_Booking_Slydes': 1.069709062576294}
193,39.926,1502088973,user_group-1,1.511593,,{'Time_Taken_For_Booking_Slydes': 1.5115540027618408}
194,40.663,1502088973,user_group-3,1.212030,,{'Time_Taken_For_Booking_Slydes': 1.2119839191436768}
195,40.689,1502088973,user_group-3,1.713123,,{'Time_Taken_For_Booking_Slydes': 1.713068962097168}
196,40.741,1502088974,user_group-1,1.036244,,{'Time_Taken_For_Booking_Slydes': 1.0361950397491455}
197,40.921,1502088974,user_group-2,1.169959,,{'Time_Taken_For_Booking_Slydes': 1.169917106628418}
198,41.344,1502088974,user_group-1,1.417928,,{'Time_Taken_For_Booking_Slydes': 1.417875051498413}
199,41.548,1502088974,user_group-2,1.747279,,{'Time_Taken_For_Booking_Slydes': 1.7472429275512695}
200,42.069,1502088975,user_group-1,1.327577,,{'Time_Taken_For_Booking_Slydes': 1.3275349140167236}
201,42.281,1502088975,user_group-2,1.359780,,{'Time_Taken_For_Booking_Slydes': 1.3597278594970703}
202,42.335,1502088975,user_group-3,1.672098,,{'Time_Taken_For_Booking_Slydes': 1.6720600128173828}
203,42.362,1502088975,user_group-3,1.673510,,{'Time_Taken_For_Booking_Slydes': 1.673475980758667}
204,43.001,1502088976,user_group-1,1.657028,,{'Time_Taken_For_Booking_Slydes': 1.656980037689209}
205,43.028,1502088976,user_group-2,1.480147,,{'Time_Taken_For_Booking_Slydes': 1.480072021484375}
206,43.609,1502088976,user_group-1,1.539949,,{'Time_Taken_For_Booking_Slydes': 1.5399169921875}
207,43.901,1502088977,user_group-3,1.565937,,{'Time_Taken_For_Booking_Slydes': 1.5658791065216064}
208,43.904,1502088977,user_group-2,1.622809,,{'Time_Taken_For_Booking_Slydes': 1.6227679252624512}
209,43.995,1502088977,user_group-3,1.632565,,{'Time_Taken_For_Booking_Slydes': 1.6325018405914307}
210,44.372,1502088977,user_group-1,1.369993,,{'Time_Taken_For_Booking_Slydes': 1.3699588775634766}
211,44.531,1502088977,user_group-2,1.502612,,{'Time_Taken_For_Booking_Slydes': 1.5025689601898193}
212,45.156,1502088978,user_group-1,1.546801,,{'Time_Taken_For_Booking_Slydes': 1.546760082244873}
213,45.504,1502088978,user_group-3,1.602560,,{'Time_Taken_For_Booking_Slydes': 1.6025278568267822}
214,45.574,1502088978,user_group-2,1.670149,,{'Time_Taken_For_Booking_Slydes': 1.670102834701538}
215,45.596,1502088978,user_group-3,1.600569,,{'Time_Taken_For_Booking_Slydes': 1.6005239486694336}
216,45.895,1502088979,user_group-1,1.523191,,{'Time_Taken_For_Booking_Slydes': 1.5231459140777588}
217,46.087,1502088979,user_group-1,0.931714,,{'Time_Taken_For_Booking_Slydes': 0.9316749572753906}
218,46.265,1502088979,user_group-2,1.733350,,{'Time_Taken_For_Booking_Slydes': 1.7333040237426758}
219,46.438,1502088979,user_group-3,0.933493,,{'Time_Taken_For_Booking_Slydes': 0.9334621429443359}
220,46.553,1502088979,user_group-3,0.956745,,{'Time_Taken_For_Booking_Slydes': 0.9567101001739502}
221,46.864,1502088980,user_group-2,1.289821,,{'Time_Taken_For_Booking_Slydes': 1.2897899150848389}
222,47.076,1502088980,user_group-1,0.988096,,{'Time_Taken_For_Booking_Slydes': 0.9880640506744385}
223,47.514,1502088980,user_group-3,0.961087,,{'Time_Taken_For_Booking_Slydes': 0.9610559940338135}
224,47.722,1502088980,user_group-1,1.826777,,{'Time_Taken_For_Booking_Slydes': 1.8267250061035156}
225,47.965,1502088981,user_group-2,1.700323,,{'Time_Taken_For_Booking_Slydes': 1.7002921104431152}
226,48.171,1502088981,user_group-3,1.732945,,{'Time_Taken_For_Booking_Slydes': 1.7329130172729492}
227,48.647,1502088981,user_group-2,1.782996,,{'Time_Taken_For_Booking_Slydes': 1.7829458713531494}
228,48.950,1502088982,user_group-1,1.873798,,{'Time_Taken_For_Booking_Slydes': 1.87375807762146}
229,48.996,1502088982,user_group-1,0.976148,,{'Time_Taken_For_Booking_Slydes': 0.9761350154876709}
230,49.031,1502088982,user_group-2,1.065891,,{'Time_Taken_For_Booking_Slydes': 1.0658588409423828}
231,49.464,1502088982,user_group-3,1.949961,,{'Time_Taken_For_Booking_Slydes': 1.9499268531799316}
232,49.566,1502088982,user_group-2,0.918576,,{'Time_Taken_For_Booking_Slydes': 0.918532133102417}
233,49.735,1502088983,user_group-1,2.012718,,{'Time_Taken_For_Booking_Slydes': 2.012665033340454}
234,49.845,1502088983,user_group-3,1.817591,,{'Time_Taken_For_Booking_Slydes': 1.8175530433654785}
235,50.016,1502088983,user_group-2,1.995555,,{'Time_Taken_For_Booking_Slydes': 1.9955461025238037}
236,50.021,1502088983,user_group-3,1.850325,,{'Time_Taken_For_Booking_Slydes': 1.8502278327941895}
237,50.177,1502088983,user_group-2,1.145272,,{'Time_Taken_For_Booking_Slydes': 1.1452369689941406}
238,50.388,1502088983,user_group-3,0.924413,,{'Time_Taken_For_Booking_Slydes': 0.9243838787078857}
239,50.515,1502088983,user_group-2,0.949004,,{'Time_Taken_For_Booking_Slydes': 0.948962926864624}
240,50.941,1502088984,user_group-1,1.990869,,{'Time_Taken_For_Booking_Slydes': 1.9908299446105957}
241,50.969,1502088984,user_group-2,0.953359,,{'Time_Taken_For_Booking_Slydes': 0.9533228874206543}
242,50.997,1502088984,user_group-1,2.001067,,{'Time_Taken_For_Booking_Slydes': 2.0010271072387695}
243,51.083,1502088984,user_group-3,0.694612,,{'Time_Taken_For_Booking_Slydes': 0.694580078125}
244,51.257,1502088984,user_group-2,0.741589,,{'Time_Taken_For_Booking_Slydes': 0.7415580749511719}
245,51.384,1502088984,user_group-1,0.386590,,{'Time_Taken_For_Booking_Slydes': 0.3865489959716797}
246,51.411,1502088984,user_group-3,0.328078,,{'Time_Taken_For_Booking_Slydes': 0.32802605628967285}
247,51.576,1502088984,user_group-3,0.164051,,{'Time_Taken_For_Booking_Slydes': 0.16401290893554688}
248,51.576,1502088984,user_group-1,1.840786,,{'Time_Taken_For_Booking_Slydes': 1.8407390117645264}
249,51.633,1502088984,user_group-3,1.788606,,{'Time_Taken_For_Booking_Slydes': 1.7885749340057373}
250,51.742,1502088985,user_group-1,0.166266,,{'Time_Taken_For_Booking_Slydes': 0.16621804237365723}
251,51.743,1502088985,user_group-2,1.565662,,{'Time_Taken_For_Booking_Slydes': 1.5656180381774902}
252,51.770,1502088985,user_group-3,1.749093,,{'Time_Taken_For_Booking_Slydes': 1.7490530014038086}
253,51.857,1502088985,user_group-1,0.915974,,{'Time_Taken_For_Booking_Slydes': 0.9159409999847412}
254,51.883,1502088985,user_group-1,0.498784,,{'Time_Taken_For_Booking_Slydes': 0.49873781204223633}
255,51.899,1502088985,user_group-3,0.322693,,{'Time_Taken_For_Booking_Slydes': 0.3226501941680908}
256,51.899,1502088985,user_group-3,0.265692,,{'Time_Taken_For_Booking_Slydes': 0.2656581401824951}
257,51.909,1502088985,user_group-1,0.166586,,{'Time_Taken_For_Booking_Slydes': 0.16655182838439941}
258,51.912,1502088985,user_group-2,0.169296,,{'Time_Taken_For_Booking_Slydes': 0.16926002502441406}
259,51.973,1502088985,user_group-2,1.003499,,{'Time_Taken_For_Booking_Slydes': 1.0034599304199219}
